time_s,total_queue,vip_queue,phase
17.415,3,0,NS
17.432,3,0,NS
17.449,3,0,NS
17.466,3,0,NS
17.483,3,0,NS
17.5,3,0,NS
17.517,3,0,NS
17.534,3,0,NS
17.551,3,0,NS
17.568,3,0,NS
17.584,3,0,NS
17.6,3,0,NS
17.617,3,0,NS
17.633,3,0,NS
17.65,3,0,NS
17.667,3,0,NS
17.684,3,0,NS
17.701,3,0,NS
17.718,3,0,NS
17.735,3,0,NS
17.752,3,0,NS
17.769,3,0,NS
17.786,3,0,NS
17.803,3,0,NS
17.82,4,0,NS
17.837,4,0,NS
17.854,4,0,NS
17.871,4,0,NS
17.888,4,0,NS
17.905,4,0,NS
17.922,4,0,NS
17.939,4,0,NS
17.956,4,0,NS
17.973,4,0,NS
17.99,4,0,NS
18.007,4,0,NS
18.024,4,0,EW
18.041,2,0,EW
18.058,2,0,EW
18.075,2,0,EW
18.092,2,0,EW
18.11,2,0,EW
18.127,2,0,EW
18.144,2,0,EW
18.161,2,0,EW
18.178,2,0,EW
18.195,2,0,EW
18.212,2,0,EW
18.229,2,0,EW
18.246,2,0,EW
18.263,2,0,EW
18.28,2,0,EW
18.297,2,0,EW
18.314,2,0,EW
18.331,2,0,EW
18.348,2,0,EW
18.364,1,0,EW
18.38,1,0,EW
18.397,1,0,EW
18.414,1,0,EW
18.431,1,0,EW
18.448,1,0,EW
18.465,1,0,EW
18.482,1,0,EW
18.499,1,0,EW
18.516,1,0,EW
18.533,1,0,EW
18.55,1,0,EW
18.567,1,0,EW
18.584,0,0,EW
18.601,0,0,EW
18.618,0,0,EW
18.635,0,0,EW
18.652,0,0,EW
18.669,0,0,EW
18.686,0,0,EW
18.703,0,0,EW
18.72,0,0,EW
18.737,0,0,EW
18.754,0,0,EW
18.771,0,0,EW
18.788,0,0,EW
18.805,0,0,EW
18.822,0,0,EW
18.839,0,0,EW
18.856,0,0,EW
18.873,0,0,EW
18.89,0,0,EW
18.907,0,0,EW
18.924,0,0,EW
18.941,0,0,EW
18.958,0,0,EW
18.975,0,0,EW
18.992,0,0,EW
19.009,0,0,EW
19.026,0,0,EW
19.043,0,0,EW
19.06,0,0,EW
19.077,0,0,EW
19.094,0,0,EW
19.111,0,0,EW
19.128,0,0,EW
19.145,0,0,EW
19.162,0,0,EW
19.179,0,0,EW
19.196,0,0,EW
19.213,0,0,EW
19.23,0,0,EW
19.248,0,0,EW
19.266,0,0,EW
19.283,0,0,EW
19.3,0,0,EW
19.317,0,0,EW
19.334,0,0,EW
19.351,0,0,EW
19.368,0,0,EW
19.385,0,0,EW
19.402,0,0,EW
19.419,0,0,EW
19.437,0,0,EW
19.454,1,0,EW
19.471,1,0,EW
19.488,1,0,EW
19.505,1,0,EW
19.522,1,0,EW
19.539,1,0,EW
19.556,1,0,EW
19.573,1,0,EW
19.59,1,0,EW
19.608,1,0,EW
19.625,1,0,EW
19.643,1,0,EW
19.66,1,0,EW
19.677,1,0,EW
19.694,1,0,EW
19.711,1,0,EW
19.728,1,0,EW
19.745,1,0,EW
19.762,1,0,EW
19.779,1,0,EW
19.796,1,0,EW
19.813,1,0,EW
19.83,1,0,EW
19.847,1,0,EW
19.864,1,0,EW
19.881,1,0,EW
19.898,1,0,EW
19.915,1,0,EW
19.932,1,0,EW
19.949,1,0,EW
19.966,1,0,EW
19.983,1,0,EW
20.0,1,0,EW
20.017,1,0,EW
20.034,1,0,EW
20.051,1,0,EW
20.068,1,0,EW
20.085,1,0,EW
20.102,1,0,EW
20.119,1,0,EW
20.136,1,0,EW
20.153,1,0,EW
20.17,1,0,EW
20.187,1,0,EW
20.204,1,0,EW
20.221,1,0,EW
20.238,1,0,EW
20.255,1,0,EW
20.272,1,0,EW
20.289,1,0,EW
20.306,1,0,EW
20.323,1,0,EW
20.34,1,0,EW
20.357,1,0,EW
20.374,1,0,EW
20.391,1,0,EW
20.408,1,0,EW
