time_s,total_queue,vip_queue,phase
13.579,0,0,EW
13.596,0,0,EW
13.613,0,0,EW
13.631,0,0,EW
13.648,0,0,EW
13.665,0,0,EW
13.682,0,0,EW
13.699,0,0,EW
13.716,0,0,EW
13.732,0,0,EW
13.749,0,0,EW
13.766,0,0,EW
13.783,0,0,EW
13.8,0,0,EW
13.817,0,0,EW
13.834,0,0,EW
13.851,0,0,EW
13.868,0,0,EW
13.884,0,0,EW
13.9,0,0,EW
13.916,0,0,EW
13.934,0,0,EW
13.951,0,0,EW
13.968,0,0,EW
13.985,0,0,EW
14.002,0,0,EW
14.019,0,0,EW
14.036,0,0,EW
14.053,0,0,EW
14.07,0,0,EW
14.086,0,0,EW
14.103,0,0,EW
14.12,0,0,EW
14.137,0,0,EW
14.154,0,0,EW
14.171,0,0,EW
14.188,0,0,EW
14.205,0,0,EW
14.222,0,0,EW
14.239,0,0,EW
14.256,0,0,EW
14.273,0,0,EW
14.29,0,0,EW
14.307,0,0,EW
14.324,0,0,EW
14.341,0,0,EW
14.358,0,0,EW
14.375,0,0,EW
14.392,0,0,EW
14.409,0,0,EW
14.426,0,0,EW
14.443,0,0,EW
14.46,0,0,EW
14.477,0,0,EW
14.494,0,0,EW
14.511,0,0,EW
14.529,0,0,EW
14.546,0,0,EW
14.563,0,0,EW
14.58,0,0,EW
14.597,0,0,EW
14.614,0,0,EW
14.631,0,0,EW
14.648,0,0,EW
14.665,0,0,EW
14.682,0,0,EW
14.699,0,0,EW
14.716,0,0,EW
14.733,0,0,EW
14.751,0,0,EW
14.768,0,0,EW
14.785,0,0,EW
14.802,0,0,EW
14.819,0,0,EW
14.836,0,0,EW
14.853,0,0,EW
14.87,0,0,EW
14.887,0,0,EW
14.904,0,0,EW
14.921,0,0,EW
14.938,0,0,EW
14.955,1,0,EW
14.972,1,0,EW
14.989,1,0,EW
15.006,1,0,EW
15.023,1,0,EW
15.04,1,0,EW
15.057,1,0,EW
15.074,1,0,EW
15.091,1,0,EW
15.108,1,0,EW
15.125,1,0,EW
15.142,1,0,EW
15.159,1,0,EW
15.176,1,0,EW
15.194,1,0,EW
15.211,1,0,EW
15.228,1,0,EW
15.246,1,0,EW
15.263,1,0,EW
15.28,1,0,EW
15.297,1,0,EW
15.314,1,0,EW
15.33,1,0,EW
15.347,1,0,EW
15.364,1,0,EW
15.381,1,0,EW
15.398,1,0,EW
15.415,1,0,EW
15.432,1,0,EW
15.449,1,0,EW
15.466,1,0,EW
15.483,1,0,EW
15.5,1,0,EW
15.517,1,0,EW
15.534,1,0,EW
15.551,1,0,EW
15.568,1,0,EW
15.585,1,0,EW
15.602,1,0,EW
15.619,1,0,EW
15.636,1,0,EW
15.653,1,0,EW
15.67,1,0,EW
15.687,0,0,EW
15.704,0,0,EW
15.722,0,0,EW
15.739,0,0,EW
15.756,0,0,EW
15.773,0,0,EW
15.79,0,0,EW
15.807,0,0,EW
15.824,0,0,EW
15.841,0,0,EW
15.858,0,0,EW
15.875,0,0,EW
15.892,0,0,EW
15.909,0,0,EW
15.926,0,0,EW
15.943,0,0,EW
15.96,0,0,EW
15.977,0,0,EW
15.994,0,0,EW
16.011,0,0,EW
16.028,0,0,EW
16.045,0,0,EW
16.062,0,0,EW
16.079,0,0,EW
16.096,0,0,EW
16.113,0,0,EW
16.13,0,0,EW
16.147,0,0,EW
16.164,0,0,EW
16.181,0,0,EW
16.198,0,0,EW
16.215,0,0,EW
16.232,0,0,EW
16.249,0,0,EW
16.266,0,0,EW
16.283,0,0,EW
16.3,0,0,EW
16.317,0,0,EW
16.334,0,0,EW
16.351,0,0,EW
16.367,0,0,EW
16.384,0,0,EW
16.401,0,0,EW
16.418,0,0,EW
16.435,0,0,EW
16.452,0,0,EW
16.469,0,0,EW
16.486,0,0,EW
16.503,0,0,EW
16.52,0,0,EW
16.537,0,0,EW
16.554,0,0,EW
16.571,0,0,EW
16.588,0,0,EW
16.605,0,0,EW
16.622,0,0,EW
16.639,0,0,EW
16.656,0,0,EW
16.673,0,0,EW
16.69,0,0,EW
16.707,0,0,EW
16.724,0,0,EW
16.741,0,0,EW
16.758,0,0,EW
16.775,0,0,EW
16.792,0,0,EW
16.809,0,0,EW
16.826,0,0,EW
16.843,0,0,EW
16.86,0,0,EW
16.877,0,0,EW
16.894,0,0,EW
16.911,0,0,EW
16.928,0,0,EW
16.945,0,0,EW
16.962,0,0,EW
16.979,0,0,EW
16.996,0,0,EW
17.013,0,0,EW
17.03,0,0,EW
17.047,0,0,EW
17.064,0,0,EW
17.081,1,0,EW
17.098,1,0,EW
17.115,1,0,EW
17.132,1,0,EW
17.149,1,0,EW
17.166,1,0,EW
17.183,1,0,EW
17.2,1,0,EW
17.217,1,0,EW
17.234,1,0,EW
17.251,1,0,EW
17.268,1,0,EW
17.285,1,0,EW
17.302,1,0,EW
17.319,1,0,EW
17.336,1,0,EW
17.353,1,0,EW
17.37,1,0,EW
17.387,1,0,EW
17.404,1,0,EW
17.421,1,0,EW
17.438,1,0,EW
17.455,1,0,EW
17.472,1,0,EW
17.489,1,0,EW
17.506,1,0,EW
17.523,1,0,EW
17.54,1,0,EW
17.557,1,0,EW
17.573,1,0,EW
17.59,1,0,EW
17.607,1,0,EW
17.624,1,0,EW
17.641,1,0,EW
17.658,1,0,EW
17.675,1,0,EW
17.692,1,0,EW
17.709,1,0,EW
17.726,1,0,EW
17.743,1,0,EW
17.76,1,0,EW
17.776,1,0,EW
17.793,1,0,EW
17.81,0,0,EW
17.827,0,0,EW
17.844,0,0,EW
17.861,0,0,EW
17.878,0,0,EW
17.896,0,0,EW
17.913,0,0,EW
17.93,0,0,EW
17.947,0,0,EW
17.964,0,0,EW
17.981,0,0,EW
17.998,0,0,EW
18.015,0,0,EW
18.032,0,0,EW
18.049,0,0,EW
18.066,0,0,EW
18.083,0,0,EW
18.1,0,0,EW
18.117,0,0,EW
18.134,0,0,EW
18.151,0,0,EW
18.168,0,0,EW
18.185,0,0,EW
18.202,0,0,EW
18.219,0,0,EW
18.236,0,0,EW
18.253,0,0,EW
18.27,0,0,EW
18.287,0,0,EW
18.304,0,0,EW
18.321,0,0,EW
18.338,0,0,EW
18.355,0,0,EW
18.372,0,0,EW
18.389,0,0,EW
18.406,0,0,EW
18.423,0,0,EW
18.44,0,0,EW
18.457,0,0,EW
18.474,0,0,EW
18.491,0,0,EW
18.508,0,0,EW
18.526,0,0,EW
18.543,0,0,EW
18.56,0,0,EW
18.577,0,0,EW
18.594,0,0,EW
18.611,0,0,EW
18.628,0,0,EW
18.645,0,0,EW
18.662,0,0,EW
18.679,0,0,EW
18.696,0,0,EW
18.713,0,0,EW
18.73,0,0,EW
18.747,0,0,EW
18.764,0,0,EW
18.781,0,0,EW
18.798,0,0,EW
18.815,1,0,EW
18.832,1,0,EW
18.849,1,0,EW
18.866,1,0,EW
18.883,1,0,EW
18.9,1,0,EW
18.917,1,0,EW
18.934,1,0,EW
18.951,1,0,EW
18.968,1,0,EW
18.985,1,0,EW
19.002,1,0,EW
19.019,1,0,EW
19.036,1,0,EW
19.053,1,0,EW
19.07,1,0,EW
19.087,1,0,EW
19.104,1,0,EW
19.121,1,0,EW
19.138,1,0,EW
19.155,2,0,EW
19.172,2,0,EW
19.189,2,0,EW
19.206,2,0,EW
19.223,2,0,EW
19.24,2,0,EW
19.257,2,0,EW
19.274,2,0,EW
19.291,2,0,EW
19.308,2,0,EW
19.325,2,0,EW
19.342,2,0,EW
19.359,2,0,EW
19.376,2,0,EW
19.393,2,0,EW
19.41,2,0,EW
19.427,2,0,EW
19.445,2,0,EW
19.462,2,0,EW
19.479,2,0,EW
19.496,2,0,EW
19.513,2,0,EW
19.529,2,0,EW
19.546,2,0,EW
19.563,2,0,EW
19.58,2,0,EW
19.597,2,0,EW
19.614,2,0,EW
19.631,2,0,EW
19.648,2,0,EW
19.665,2,0,EW
19.682,2,0,EW
19.699,2,0,EW
19.716,2,0,EW
19.733,2,0,EW
19.75,2,0,EW
19.767,2,0,EW
19.785,2,0,EW
19.802,2,0,EW
19.819,2,0,EW
19.836,2,0,EW
19.853,2,0,EW
19.871,2,0,EW
19.888,2,0,EW
19.905,2,0,EW
19.922,2,0,EW
19.939,2,0,EW
19.956,2,0,EW
19.973,2,0,EW
19.99,2,0,EW
20.007,2,0,EW
20.024,2,0,EW
20.041,2,0,EW
20.058,2,0,EW
20.075,2,0,EW
20.092,2,0,EW
20.109,2,0,EW
20.126,2,0,EW
20.143,2,0,EW
20.16,2,0,EW
20.177,2,0,EW
20.194,2,0,EW
20.211,2,0,EW
20.228,2,0,EW
20.245,2,0,EW
20.262,2,0,EW
20.279,2,0,EW
20.296,2,0,EW
20.313,2,0,EW
20.33,2,0,EW
20.347,2,0,EW
20.364,2,0,EW
20.381,2,0,EW
20.398,2,0,EW
20.415,2,0,EW
20.432,2,0,EW
20.45,2,0,EW
20.467,2,0,EW
20.484,2,0,EW
20.501,2,0,EW
20.518,2,0,EW
20.535,2,0,EW
20.552,2,0,EW
20.569,2,0,EW
20.586,2,0,EW
20.603,2,0,EW
20.62,2,0,EW
20.637,2,0,EW
20.654,2,0,EW
20.671,2,0,EW
20.688,2,0,EW
20.705,2,0,EW
20.722,2,0,EW
20.74,2,0,EW
20.757,2,0,EW
20.774,2,0,EW
20.791,2,0,EW
20.808,2,0,EW
20.825,2,0,EW
20.842,2,0,EW
20.859,2,0,EW
20.876,2,0,EW
20.893,2,0,EW
20.91,2,0,EW
20.927,2,0,EW
20.944,2,0,EW
20.961,2,0,EW
20.978,2,0,EW
20.995,2,0,EW
21.012,2,0,EW
21.029,2,0,EW
21.047,2,0,EW
21.064,2,0,EW
21.081,2,0,EW
21.098,2,0,EW
21.115,2,0,EW
21.132,2,0,EW
21.149,2,0,EW
21.166,2,0,EW
21.183,2,0,EW
21.2,2,0,EW
21.217,2,0,EW
21.234,2,0,EW
21.251,3,1,EW
21.268,3,1,EW
21.285,3,1,EW
21.302,3,1,EW
21.319,3,1,EW
21.336,3,1,EW
21.353,3,1,EW
21.37,3,1,EW
21.387,3,1,EW
21.404,3,1,EW
21.421,3,1,EW
21.438,3,1,EW
21.455,3,1,EW
21.472,3,1,EW
21.489,3,1,EW
21.507,3,1,EW
21.524,3,1,EW
21.541,3,1,EW
