time_s,total_queue,vip_queue,phase
16.419,4,0,NS
16.436,4,0,NS
16.453,4,0,NS
16.47,4,0,NS
16.487,4,0,NS
16.504,4,0,NS
16.521,4,0,NS
16.538,4,0,NS
16.555,4,0,NS
16.572,4,0,NS
16.589,4,0,NS
16.606,4,0,NS
16.623,4,0,NS
16.64,4,0,NS
16.657,4,0,NS
16.674,4,0,NS
16.691,4,0,NS
16.708,4,0,NS
16.725,4,0,NS
16.742,4,0,NS
16.759,4,0,NS
16.776,4,0,NS
16.793,4,0,NS
16.81,4,0,NS
16.827,4,0,NS
16.845,4,0,NS
16.862,4,0,NS
16.879,4,0,NS
16.896,4,0,NS
16.913,4,0,NS
16.93,4,0,NS
16.947,4,0,NS
16.964,4,0,NS
16.981,4,0,NS
16.998,4,0,NS
17.015,4,0,NS
17.032,4,0,NS
17.049,4,0,NS
17.066,4,0,NS
17.083,4,0,NS
17.1,4,0,NS
17.117,4,0,NS
17.134,4,0,NS
17.151,4,0,NS
17.168,4,0,NS
17.185,4,0,NS
17.202,4,0,NS
17.219,4,0,NS
17.236,4,0,NS
17.253,4,0,NS
17.27,4,0,NS
17.287,4,0,NS
17.304,4,0,NS
17.321,4,0,NS
17.338,4,0,NS
17.355,4,0,NS
17.372,4,0,NS
17.389,4,0,NS
17.406,5,0,NS
17.423,5,0,NS
17.44,5,0,NS
17.458,5,0,NS
17.475,5,0,NS
17.492,5,0,NS
17.509,5,0,NS
17.526,5,0,NS
17.543,5,0,NS
17.56,5,0,NS
17.577,5,0,NS
17.594,5,0,NS
17.611,5,0,NS
17.628,5,0,NS
17.645,5,0,NS
17.662,5,0,NS
17.679,5,0,NS
17.696,5,0,NS
17.713,5,0,NS
17.73,5,0,NS
17.747,5,0,NS
17.764,5,0,NS
17.781,5,0,NS
17.798,5,0,NS
17.815,5,0,NS
17.832,5,0,NS
17.849,5,0,NS
17.866,5,0,NS
17.883,5,0,NS
17.9,5,0,NS
17.917,5,0,NS
17.934,5,0,NS
17.951,5,0,NS
17.968,5,0,NS
17.985,5,0,NS
18.002,5,0,NS
18.019,5,0,NS
18.036,5,0,NS
18.053,5,0,NS
18.07,5,0,NS
18.087,5,0,NS
18.104,5,0,NS
18.121,5,0,NS
18.138,5,0,NS
18.155,5,0,NS
18.172,5,0,NS
18.189,5,0,NS
18.206,5,0,NS
18.223,5,0,NS
18.24,5,0,NS
18.257,5,0,NS
18.274,5,0,NS
18.291,5,0,NS
18.308,5,0,NS
18.325,5,0,NS
18.342,5,0,NS
18.359,5,0,NS
18.376,5,0,NS
18.393,5,0,NS
18.41,5,0,NS
18.427,5,0,NS
18.444,5,0,NS
18.461,5,0,NS
18.478,5,0,NS
18.495,5,0,NS
18.512,5,0,NS
18.529,5,0,NS
18.546,5,0,NS
18.563,5,0,NS
18.58,5,0,NS
18.597,5,0,NS
18.614,5,0,NS
18.631,5,0,NS
18.648,5,0,NS
18.665,5,0,NS
18.682,5,0,NS
18.699,5,0,NS
18.716,5,0,NS
18.733,5,0,NS
18.75,5,0,NS
18.768,5,0,NS
18.785,5,0,NS
18.802,5,0,NS
18.819,5,0,NS
18.836,5,0,NS
18.853,5,0,NS
18.87,5,0,NS
18.887,5,0,NS
18.904,5,0,NS
18.921,5,0,NS
18.938,5,0,NS
18.955,5,0,NS
18.972,5,0,NS
18.989,5,0,NS
19.006,5,0,NS
19.023,6,0,NS
19.04,6,0,NS
19.057,6,0,NS
19.074,6,0,NS
19.091,6,0,NS
19.108,6,0,NS
19.125,6,0,NS
19.142,6,0,NS
19.159,6,0,NS
19.176,6,0,NS
19.193,6,0,NS
19.21,6,0,NS
19.227,6,0,NS
19.244,6,0,NS
19.261,6,0,NS
19.278,6,0,NS
19.295,6,0,NS
19.312,6,0,NS
19.329,6,0,NS
19.346,6,0,NS
19.363,6,0,NS
19.38,6,0,NS
19.397,6,0,NS
19.414,6,0,NS
19.431,6,0,NS
19.448,6,0,NS
19.465,6,0,NS
19.482,6,0,NS
19.499,6,0,NS
19.516,6,0,NS
19.533,6,0,NS
19.55,6,0,NS
19.567,6,0,NS
19.584,6,0,NS
19.601,6,0,NS
19.618,6,0,NS
19.635,6,0,NS
19.652,6,0,NS
19.669,6,0,NS
19.686,6,0,NS
19.703,6,0,NS
19.72,6,0,NS
19.737,6,0,NS
19.754,6,0,NS
19.771,6,0,NS
19.788,6,0,NS
19.805,6,0,NS
19.822,6,0,NS
19.839,6,0,NS
19.856,6,0,NS
19.873,6,0,NS
19.89,6,0,NS
19.907,6,0,NS
19.924,6,0,NS
19.941,6,0,NS
19.958,6,0,NS
19.975,6,0,NS
19.992,6,0,NS
20.009,6,0,NS
20.026,6,0,NS
20.044,6,0,NS
20.061,6,0,NS
20.078,6,0,NS
20.095,6,0,NS
20.112,6,0,NS
20.129,6,0,NS
20.146,6,0,NS
20.163,6,0,NS
20.18,6,0,NS
20.197,6,0,NS
20.214,6,0,NS
20.231,6,0,NS
20.248,6,0,NS
20.265,6,0,NS
20.282,6,0,NS
20.299,6,0,NS
20.316,6,0,NS
20.333,6,0,NS
20.35,6,0,NS
20.367,6,0,NS
20.384,6,0,NS
20.401,6,0,NS
20.418,6,0,NS
20.435,6,0,NS
20.452,6,0,NS
20.469,6,0,NS
20.486,6,0,NS
20.503,6,0,NS
20.52,6,0,NS
20.537,6,0,NS
20.554,6,0,NS
20.571,6,0,NS
20.588,6,0,NS
20.606,6,0,NS
20.623,6,0,NS
20.64,7,0,NS
20.657,7,0,NS
20.674,7,0,NS
20.691,7,0,NS
20.708,7,0,NS
20.725,7,0,NS
20.742,7,0,NS
20.759,7,0,NS
20.776,7,0,NS
20.793,7,0,NS
20.81,7,0,NS
20.827,7,0,NS
20.844,7,0,NS
20.861,7,0,NS
20.878,7,0,NS
20.895,7,0,NS
20.912,7,0,NS
20.929,7,0,NS
20.946,7,0,NS
20.963,7,0,NS
20.98,7,0,NS
20.997,7,0,NS
21.014,7,0,NS
21.031,7,0,NS
21.048,7,0,NS
21.065,7,0,NS
21.082,7,0,NS
21.099,7,0,NS
21.116,7,0,NS
21.133,7,0,NS
21.15,7,0,NS
21.168,7,0,NS
21.185,7,0,NS
21.202,7,0,NS
21.219,7,0,NS
21.236,7,0,NS
21.253,7,0,NS
21.27,7,0,NS
21.287,7,0,NS
21.304,7,0,NS
21.321,7,0,NS
21.338,7,0,NS
21.355,7,0,NS
21.382,6,0,NS
21.399,6,0,NS
21.416,6,0,NS
21.433,6,0,NS
21.45,6,0,NS
21.467,6,0,NS
21.484,6,0,NS
21.501,6,0,NS
21.518,6,0,NS
21.535,6,0,NS
21.552,6,0,NS
21.569,6,0,NS
21.586,6,0,NS
21.603,6,0,NS
21.62,6,0,NS
21.637,6,0,NS
21.654,6,0,NS
21.671,6,0,NS
21.688,6,0,NS
21.705,6,0,NS
21.722,6,0,NS
21.739,6,0,NS
